{218,26,877}.
{445,417,939}.
{954,483,741}.
{576,270,308}.
{954,499,766}.
{620,931,172}.
{194,479,684}.
{247,779,111}.
{842,224,62}.
{67,433,686}.
{430,173,529}.
{406,935,583}.
{947,150,379}.
{110,203,9}.
{181,338,172}.
{371,725,694}.
{526,399,256}.
{53,467,489}.
{62,607,937}.
{753,98,706}.
{769,658,201}.
{657,801,589}.
{936,557,186}.
{264,434,127}.
{887,567,43}.
{201,345,777}.
{852,774,166}.
{717,621,744}.
{103,849,913}.
{366,341,70}.
{13,288,374}.
{470,732,827}.
{649,589,330}.
{497,197,96}.
{857,442,138}.
{499,184,353}.
{276,210,917}.
{614,467,562}.
{713,712,777}.
{147,494,530}.
{665,996,12}.
{552,196,341}.
{688,971,536}.
{471,90,561}.
{18,986,34}.
{194,453,122}.
{526,905,787}.
{763,40,916}.
{143,181,605}.
{498,804,126}.
{227,383,216}.
{693,385,487}.
{277,831,812}.
{972,786,844}.
{196,207,830}.
{49,304,828}.
{67,335,198}.
{589,854,338}.
{701,8,756}.
{380,676,662}.
{846,598,787}.
{981,752,897}.
{324,250,859}.
{789,592,669}.
{609,627,184}.
{767,497,896}.
{64,343,772}.
{816,203,343}.
{940,515,971}.
{965,209,678}.
{875,999,35}.
{772,402,797}.
{406,558,762}.
{371,135,982}.
{905,16,126}.
{542,861,885}.
{261,975,860}.
{722,588,359}.
{7,532,218}.
{454,975,415}.
{611,279,48}.
{380,453,749}.
{150,58,460}.
{634,137,383}.
{69,297,465}.
{898,668,965}.
{794,715,388}.
{950,707,334}.
{598,435,873}.
{996,339,659}.
{94,728,980}.
{843,150,260}.
{901,180,979}.
{752,58,379}.
{223,98,285}.
{31,358,374}.
{900,789,4}.
{875,528,375}.
{265,961,322}.
{760,825,445}.
{58,39,234}.
{957,31,331}.
{934,553,392}.
{412,103,758}.
{583,952,710}.
{341,822,978}.
{205,40,576}.
{813,363,730}.
{787,464,272}.
{764,639,310}.
{876,203,363}.
{1,853,259}.
{150,142,1}.
{772,655,75}.
{622,505,108}.
{732,54,199}.
{916,110,152}.
{920,459,307}.
{915,541,787}.
{307,89,597}.
{987,346,61}.
{774,118,805}.
{232,538,674}.
{79,809,615}.
{168,708,34}.
{492,255,624}.
{489,956,343}.
{406,660,422}.
{453,627,808}.
{749,364,950}.
{793,835,254}.
{337,609,455}.
{600,986,138}.
{307,745,848}.
{807,287,816}.
{484,857,907}.
{80,823,552}.
{896,587,626}.
{34,681,237}.
{517,276,987}.
{91,733,784}.
{954,537,711}.
{143,436,186}.
{101,398,576}.
{865,405,734}.
{215,137,304}.
{369,734,991}.
{171,127,283}.
{369,998,496}.
{118,346,348}.
{69,812,490}.
{212,742,673}.
{248,802,976}.
{680,974,575}.
{397,873,284}.
{212,401,343}.
{410,507,27}.
{413,634,609}.
{704,812,106}.
{600,129,795}.
{436,975,312}.
{139,926,221}.
{988,950,109}.
{501,470,949}.
{967,79,387}.
{702,313,588}.
{355,721,406}.
{298,195,297}.
{753,248,890}.
{414,757,972}.
{146,206,70}.
{600,791,876}.
{505,375,688}.
{249,801,576}.
{702,873,57}.
{114,397,785}.
{241,948,586}.
{505,624,294}.
{711,695,310}.
{255,352,493}.
{43,139,406}.
{478,50,450}.
{818,905,662}.
{66,945,457}.
{908,697,115}.
{416,77,799}.
{254,215,110}.
{913,166,996}.
{598,401,644}.
{283,218,586}.
{711,696,158}.
{534,233,894}.
{724,956,264}.
{48,2,511}.
{216,947,808}.
{938,430,218}.
{815,926,151}.
{762,733,970}.
{911,581,949}.
{434,475,976}.
{11,210,308}.
{844,190,625}.
{934,938,906}.
{917,341,183}.
{270,787,934}.
{956,411,1000}.
{134,406,788}.
{523,117,709}.
{185,578,213}.
{571,263,951}.
{69,714,998}.
{817,160,588}.
{832,724,694}.
{659,3,398}.
{331,884,791}.
{453,188,28}.
{961,829,837}.
{226,508,333}.
{412,232,692}.
{845,895,269}.
{779,216,698}.
{75,329,942}.
{565,63,912}.
{482,57,571}.
{267,977,986}.
{176,395,323}.
{719,639,310}.
{346,941,692}.
{720,399,137}.
{55,386,20}.
{433,228,837}.
{227,35,850}.
{295,12,233}.
{110,500,903}.
{528,27,191}.
{446,65,955}.
{177,360,959}.
{942,242,25}.
{644,526,999}.
{427,297,817}.
{425,565,704}.
{747,246,699}.
{726,493,412}.
{972,455,933}.
{739,264,537}.
{83,491,924}.
{196,630,601}.
{741,801,988}.
{560,355,305}.
{348,963,772}.
{544,659,628}.
{424,210,511}.
{860,947,608}.
{307,736,764}.
{503,763,610}.
{7,590,364}.
{689,553,63}.
{319,596,465}.
{402,443,833}.
{682,129,111}.
{914,261,896}.
{688,373,415}.
{801,233,682}.
{70,952,802}.
{791,437,559}.
{520,973,587}.
{478,492,29}.
{48,455,85}.
{132,586,140}.
{321,801,322}.
{1000,855,892}.
{383,348,35}.
{788,317,712}.
{130,543,69}.
{737,362,596}.
{155,443,692}.
{175,929,16}.
{214,994,495}.
{289,427,682}.
{557,519,441}.
{723,920,410}.
{592,248,286}.
{728,766,244}.
{925,355,708}.
{114,696,410}.
{256,600,882}.
{710,208,549}.
{639,749,77}.
{176,639,899}.
{825,696,239}.
{645,582,961}.
{695,968,572}.
{432,636,114}.
{755,894,730}.
{75,141,136}.
{609,8,108}.
{240,536,890}.
{814,531,879}.
{898,535,946}.
{509,820,620}.
{28,495,380}.
{110,30,632}.
{794,781,584}.
{933,773,511}.
{166,656,432}.
{732,661,280}.
{137,383,244}.
{222,668,714}.
{872,647,521}.
{92,990,973}.
{213,515,698}.
{618,993,554}.
{962,621,809}.
{567,52,589}.
{509,552,96}.
{695,870,76}.
{714,291,278}.
{720,974,42}.
{163,930,532}.
{650,741,194}.
{378,284,582}.
{659,820,283}.
{685,987,231}.
{58,219,691}.
{641,212,714}.
{689,763,868}.
{528,157,811}.
{229,908,54}.
{694,510,586}.
{726,764,592}.
{32,528,19}.
{344,170,210}.
{591,762,937}.
{596,668,215}.
{272,45,223}.
{722,880,257}.
{294,263,411}.
{434,195,494}.
{506,84,5}.
{317,694,792}.
{797,735,305}.
{243,199,978}.
{995,971,581}.
{179,85,443}.
{897,264,289}.
{708,261,66}.
{844,725,79}.
{740,665,675}.
{633,88,734}.
{25,405,49}.
{352,587,423}.
{441,214,260}.
{125,735,104}.
{521,859,689}.
{931,763,506}.
{872,143,227}.
{729,415,58}.
{418,542,198}.
{989,254,285}.
{154,612,129}.
{111,760,314}.
{34,764,806}.
{422,312,971}.
{730,933,285}.
{617,665,199}.
{173,804,782}.
{885,72,616}.
{420,423,371}.
{160,586,419}.
{848,43,618}.
{812,216,142}.
{541,856,456}.
{95,86,303}.
{577,13,724}.
{447,796,157}.
{771,354,216}.
{384,695,836}.
{670,269,85}.
{812,453,405}.
{541,135,451}.
{166,620,816}.
{31,474,233}.
{751,867,615}.
{672,287,991}.
{203,494,61}.
{644,690,195}.
{37,990,785}.
{501,731,592}.
{976,484,907}.
{508,676,630}.
{949,169,413}.
{628,33,553}.
{316,911,893}.
{291,382,97}.
{385,860,181}.
{499,845,875}.
{69,498,824}.
{479,811,899}.
{445,246,520}.
{233,575,954}.
{378,224,890}.
{385,371,327}.
{343,327,9}.
{7,609,287}.
{394,21,315}.
{591,409,763}.
{923,490,329}.
{874,379,45}.
{529,500,794}.
{549,786,956}.
{813,529,341}.
{32,686,341}.
{310,575,888}.
{88,948,287}.
{505,627,475}.
{785,626,571}.
{3,429,756}.
{544,283,968}.
{38,228,147}.
{741,126,89}.
{423,331,136}.
{766,236,508}.
{278,999,663}.
{230,939,296}.
{306,906,255}.
{371,969,909}.
{755,948,314}.
{274,833,265}.
{859,431,866}.
{806,150,432}.
{432,35,209}.
{98,163,455}.
{360,126,597}.
{445,935,187}.
{252,554,661}.
{468,661,530}.
{549,46,321}.
{208,572,265}.
{255,113,163}.
{412,942,552}.
{244,512,611}.
{928,979,681}.
{958,778,890}.
{423,194,439}.
{284,179,272}.
{568,331,941}.
{575,782,859}.
{195,442,896}.
{959,331,10}.
{613,546,250}.
{712,856,556}.
{87,159,597}.
{425,400,143}.
{518,356,885}.
{585,789,992}.
{907,239,940}.
{53,918,846}.
{908,56,883}.
{78,826,435}.
{280,949,293}.
{190,700,16}.
{325,295,542}.
{573,485,351}.
{651,310,657}.
{76,36,42}.
{165,981,171}.
{536,567,878}.
{908,758,671}.
{810,115,744}.
{12,805,120}.
{325,5,279}.
{255,942,458}.
{58,222,315}.
{444,515,505}.
{24,495,226}.
{908,818,955}.
{585,55,22}.
{450,88,216}.
{782,423,76}.
{581,629,329}.
{137,516,708}.
{422,197,830}.
{486,651,514}.
{950,652,883}.
{331,694,980}.
{837,168,131}.
{974,634,708}.
{122,932,539}.
{659,330,367}.
{944,748,577}.
{683,45,138}.
{570,977,251}.
{852,670,471}.
{443,840,901}.
{803,79,939}.
{495,515,633}.
{806,507,834}.
{440,852,741}.
{620,267,951}.
{939,897,151}.
{486,52,170}.
{102,772,897}.
{555,136,2}.
{784,454,22}.
{243,977,376}.
{217,493,783}.
{756,669,15}.
{790,244,115}.
{44,525,566}.
{328,601,767}.
{439,602,578}.
{945,892,731}.
{342,741,707}.
{398,200,435}.
{782,201,157}.
{990,29,254}.
{854,130,172}.
{818,108,82}.
{834,748,147}.
{968,143,802}.
{779,372,745}.
{933,553,115}.
{553,826,459}.
{729,466,957}.
{440,29,69}.
{575,799,751}.
{220,235,933}.
{355,532,704}.
{28,728,721}.
{803,527,419}.
{581,118,372}.
{372,161,789}.
{230,526,65}.
{333,376,91}.
{68,876,792}.
{840,512,687}.
{884,727,85}.
{279,466,479}.
{493,926,397}.
{615,553,432}.
{654,522,165}.
{625,457,812}.
{62,886,243}.
{298,927,858}.
{866,232,273}.
{523,471,547}.
{574,302,40}.
{65,669,339}.
{412,126,764}.
{210,530,906}.
{317,216,630}.
{161,311,788}.
{376,274,684}.
{312,527,152}.
{352,52,181}.
{916,248,17}.
{281,571,874}.
{914,530,635}.
{68,251,273}.
{600,283,57}.
{93,165,178}.
{470,15,654}.
{537,973,338}.
{446,666,367}.
{371,831,546}.
{736,298,787}.
{229,692,513}.
{475,5,401}.
{784,991,495}.
{775,986,821}.
{821,564,277}.
{412,967,629}.
{140,988,694}.
{703,540,569}.
{788,428,176}.
{922,77,629}.
{917,2,292}.
{39,72,244}.
{55,286,918}.
{586,303,649}.
{385,340,137}.
{393,338,562}.
{878,733,728}.
{563,614,899}.
{425,59,151}.
{287,547,443}.
{504,772,468}.
{301,112,912}.
{409,907,33}.
{999,775,8}.
{246,703,817}.
{817,567,336}.
{589,258,23}.
{100,988,300}.
{980,791,194}.
{708,384,451}.
{796,479,664}.
{225,455,459}.
{589,799,597}.
{607,270,4}.
{87,233,941}.
{508,241,850}.
{951,689,732}.
{639,167,876}.
{767,629,818}.
{961,671,449}.
{678,631,683}.
{333,713,645}.
{791,361,446}.
{222,488,711}.
{585,110,517}.
{866,174,746}.
{593,158,850}.
{891,262,357}.
{658,653,141}.
{829,157,565}.
{95,734,462}.
{91,182,595}.
{344,12,35}.
{520,185,768}.
{304,601,501}.
{564,460,832}.
{606,117,407}.
{881,508,154}.
{960,714,846}.
{654,156,928}.
{113,338,371}.
{67,915,525}.
{494,48,762}.
{529,269,897}.
{869,734,948}.
{512,312,891}.
{956,854,480}.
{715,672,635}.
{506,885,148}.
{463,239,192}.
{302,293,460}.
{29,1000,151}.
{935,651,294}.
{312,957,438}.
{363,605,721}.
{315,682,219}.
{341,45,183}.
{419,687,787}.
{177,36,967}.
{849,927,531}.
{289,748,262}.
{951,639,940}.
{210,621,743}.
{528,128,616}.
{637,498,481}.
{840,203,135}.
{15,442,361}.
{995,349,279}.
{558,769,963}.
{693,56,793}.
{899,480,230}.
{333,716,626}.
{339,613,592}.
{928,562,948}.
{166,798,932}.
{310,247,135}.
{305,177,217}.
{696,701,970}.
{639,326,410}.
{328,496,687}.
{351,156,478}.
{743,231,185}.
{338,669,398}.
{992,109,335}.
{448,874,601}.
{332,257,96}.
{462,706,629}.
{609,462,854}.
{451,145,173}.
{118,712,841}.
{703,90,800}.
{659,351,489}.
{937,612,483}.
{769,481,872}.
{200,258,46}.
{886,888,19}.
{626,296,419}.
{80,589,31}.
{468,640,394}.
{791,431,562}.
{965,631,54}.
{57,702,893}.
{954,447,852}.
{418,667,274}.
{639,546,451}.
{100,528,230}.
{370,30,778}.
{429,376,144}.
{40,403,844}.
{148,754,996}.
{916,271,877}.
{464,165,698}.
{989,302,600}.
{520,29,365}.
{274,493,912}.
{549,389,783}.
{941,604,647}.
{491,430,455}.
{108,460,775}.
{144,638,334}.
{927,747,419}.
{270,204,327}.
{767,948,782}.
{843,286,402}.
{704,941,146}.
{923,165,528}.
{283,849,111}.
{3,345,428}.
{919,403,236}.
{535,607,599}.
{75,720,839}.
{290,662,648}.
{234,241,854}.
{88,842,234}.
{243,109,238}.
{281,694,297}.
{25,546,35}.
{77,545,2}.
{165,763,89}.
{913,268,372}.
{784,971,159}.
{125,15,138}.
{8,476,295}.
{408,256,112}.
{453,427,143}.
{553,659,212}.
{473,757,637}.
{671,426,342}.
{585,447,901}.
{821,304,660}.
{221,377,297}.
{734,753,618}.
{113,791,801}.
{867,396,902}.
{457,474,220}.
{983,298,69}.
{120,569,685}.
{864,365,561}.
{161,170,56}.
{71,53,602}.
{927,62,174}.
{473,279,6}.
{269,727,849}.
{576,819,831}.
{573,514,403}.
{692,400,44}.
{265,663,721}.
{308,559,44}.
{420,834,824}.
{70,272,769}.
{795,173,772}.
{984,761,844}.
{584,262,383}.
{685,456,876}.
{130,880,910}.
{208,777,923}.
{751,886,936}.
{570,165,416}.
{318,326,571}.
{734,893,807}.
{1000,939,127}.
{157,263,819}.
{534,435,54}.
{759,469,186}.
{671,544,634}.
{694,779,338}.
{951,298,577}.
{286,541,504}.
{310,903,823}.
{972,793,241}.
{967,252,329}.
{766,400,327}.
{509,837,470}.
{578,557,738}.
{379,156,677}.
{719,865,201}.
{6,225,256}.
{246,617,334}.
{568,473,209}.
{433,722,217}.
{281,550,787}.
{641,158,919}.
{404,218,623}.
{717,677,581}.
{939,952,612}.
{124,356,861}.
{630,777,531}.
{20,841,519}.
{419,872,920}.
{411,536,180}.
{221,325,493}.
{126,222,914}.
{950,370,52}.
{667,701,740}.
{972,329,580}.
{113,332,312}.
{297,491,224}.
{376,305,882}.
{849,933,204}.
{215,57,268}.
{885,946,865}.
{794,612,742}.
{155,130,288}.
{204,624,758}.
{96,398,794}.
{527,954,519}.
{334,742,296}.
{582,580,549}.
{385,572,211}.
{753,835,198}.
{94,608,217}.
{970,369,401}.
{194,847,299}.
{399,584,654}.
{622,335,171}.
{289,2,543}.
{153,879,173}.
{643,824,980}.
{583,558,666}.
{252,171,202}.
{262,375,941}.
{40,97,242}.
{616,676,843}.
{330,316,814}.
{162,165,991}.
{748,631,525}.
{507,562,672}.
{494,215,410}.
{155,918,80}.
{880,8,799}.
{294,190,427}.
{281,971,451}.
{999,963,251}.
{399,929,349}.
{766,542,566}.
{326,501,900}.
{246,194,114}.
{246,307,706}.
{483,787,699}.
{485,105,578}.
{715,29,243}.
{123,332,227}.
{35,178,647}.
{826,19,385}.
{491,198,881}.
{973,818,125}.
{796,646,815}.
{400,634,19}.
{364,457,447}.
{588,306,657}.
{464,848,979}.
{20,908,367}.
{442,590,834}.
{513,578,152}.
{575,233,538}.
{910,286,204}.
{32,590,138}.
{34,974,425}.
{251,663,735}.
{60,921,665}.
{692,578,948}.
{872,830,704}.
{574,556,226}.
{308,645,60}.
{539,748,455}.
{909,467,570}.
{244,811,782}.
{283,883,853}.
{814,136,27}.
{413,197,646}.
{606,237,267}.
{698,483,86}.
{152,295,302}.
{281,244,842}.
{55,138,767}.
{638,100,611}.
{370,700,636}.
{158,363,796}.
{391,428,592}.
{202,949,649}.
{587,424,533}.
{333,619,448}.
{890,231,863}.
{801,346,304}.
{824,305,1000}.
{727,365,369}.
{140,60,560}.
{917,75,580}.
{620,56,1}.
{962,299,122}.
{214,945,861}.
{689,100,376}.
{275,278,991}.
{479,40,316}.
{918,141,503}.
{109,804,529}.
{696,673,643}.
{431,146,758}.
{364,249,726}.
{428,369,184}.
{838,808,576}.
{275,571,942}.
{200,367,136}.
{605,489,682}.
{784,6,115}.
{746,67,722}.
{55,765,234}.
{357,803,456}.
{589,148,130}.
{444,603,371}.
{512,192,660}.
{603,73,890}.
{166,287,440}.
{720,998,364}.
{832,448,459}.
{590,278,466}.
{290,448,349}.
{513,423,881}.
{570,625,401}.
{471,74,685}.
{663,980,585}.
{80,64,241}.
{800,945,146}.
{219,711,201}.
{426,137,854}.
{14,977,830}.
{634,467,334}.
{84,360,828}.
{750,255,321}.
{931,752,857}.
{591,261,750}.
{388,912,122}.
{227,321,821}.
{349,292,172}.
{224,33,620}.
{701,605,774}.
{583,297,15}.
{240,992,728}.
{483,465,681}.
{419,866,813}.
{838,868,382}.
{110,698,621}.
{779,182,782}.
{620,933,776}.
{276,729,265}.
{517,906,569}.
{932,52,802}.
{192,608,432}.
{892,144,177}.
{756,800,243}.
{89,248,425}.
{707,186,631}.
{526,714,710}.
{566,113,220}.
{437,536,296}.
{504,165,55}.
{992,414,624}.
{978,627,31}.
{671,726,631}.
{917,214,659}.
{40,102,788}.
{720,949,380}.
{889,380,198}.
{40,750,371}.
{981,251,327}.
{188,315,575}.
{603,543,318}.
{841,637,669}.
{583,448,736}.
{184,419,917}.
{76,641,83}.
{130,900,88}.
{606,37,849}.
{976,682,939}.
{492,605,757}.
{568,805,27}.
{782,977,753}.
{912,582,632}.
{764,848,736}.
{498,806,142}.
{304,749,355}.
{564,401,94}.
{898,630,550}.
{439,324,160}.
{327,287,636}.
{563,829,958}.
{724,738,843}.
{832,485,875}.
{725,786,665}.
{169,783,935}.
{526,618,101}.
{521,950,335}.
{264,983,594}.
{443,715,524}.
{454,439,83}.
{848,931,114}.
{424,1,878}.
{234,304,551}.
{271,930,849}.
{390,570,225}.
{660,200,577}.
{486,634,33}.
{26,162,796}.
{30,516,867}.
{142,330,226}.
{186,467,707}.
{743,743,321}.
{887,560,614}.
{723,195,342}.
{898,186,866}.
{350,187,732}.
{931,274,315}.
{729,559,430}.
{934,521,901}.
{130,633,792}.
{968,746,882}.
{784,135,255}.
{787,541,895}.
{328,741,58}.
{754,783,206}.
{406,376,431}.
{262,958,571}.
{557,653,247}.
{648,110,173}.
{693,755,851}.
{222,356,742}.
{432,935,419}.
{504,85,972}.
{134,158,791}.
{285,765,445}.
{194,577,344}.
{917,523,747}.
{525,434,366}.
{947,340,153}.
{993,162,813}.
{748,499,99}.
{155,562,126}.
{196,718,665}.
{841,572,28}.
{742,126,265}.
{70,236,81}.
{246,898,907}.
{295,348,936}.
{191,233,307}.
{255,661,648}.
{802,61,497}.
{779,826,740}.
{318,828,599}.
{289,708,19}.
{595,690,428}.
{248,868,254}.
{415,644,850}.
{57,63,502}.
{976,419,594}.
{607,361,519}.
{256,566,858}.
{514,548,125}.
{851,74,947}.
{117,517,521}.
{737,773,958}.
{90,922,177}.
{829,438,943}.
{116,496,345}.
{463,278,562}.
{918,670,928}.
{415,825,768}.
{628,956,165}.
{292,651,915}.
{545,319,722}.
{502,313,383}.
{228,724,123}.
{833,183,496}.
{305,258,23}.
{134,548,559}.
{919,533,749}.
{216,532,335}.
{351,443,506}.
{240,956,494}.
{196,13,331}.
{654,477,659}.
{666,51,946}.
{933,617,581}.
{289,364,117}.
{686,397,423}.
{362,14,534}.
{271,685,217}.
{747,507,194}.
{755,702,912}.
{499,444,354}.
{90,467,27}.
{868,949,487}.
{462,726,697}.
{182,679,289}.
{118,806,103}.
{479,93,75}.
{115,124,69}.
{366,970,327}.
{327,214,716}.
{667,244,566}.
{752,106,792}.
{611,730,112}.
{69,67,117}.
{880,191,477}.
{656,795,372}.
{165,801,724}.
{794,715,533}.
{352,418,123}.
{315,953,356}.
{531,979,354}.
{6,3,695}.
{132,34,101}.
{377,229,357}.
{274,15,29}.
{182,76,693}.
{302,434,836}.
{649,843,78}.
{454,841,70}.
{863,28,940}.
{673,26,405}.
{715,706,407}.
{628,413,401}.
{56,721,115}.
{614,366,524}.
{208,329,22}.
{174,142,240}.
{247,771,919}.
{894,600,25}.
{428,564,594}.
{689,839,997}.
{51,772,811}.
{566,623,354}.
{798,951,597}.
{876,584,547}.
{404,945,540}.
{746,173,672}.
{626,917,683}.
{669,54,965}.
{602,904,278}.
{843,238,664}.
{110,296,892}.
{648,250,872}.
{551,372,600}.
{690,168,41}.
{654,649,878}.
{453,321,148}.
{823,365,225}.
{382,767,839}.
{699,108,487}.
{724,629,423}.
{676,62,39}.
{179,496,927}.
{775,508,522}.
{359,781,573}.
{526,246,179}.
{148,266,58}.
{274,793,629}.
{891,539,359}.
{216,319,629}.
{749,151,109}.
{564,677,29}.
{101,781,595}.
{466,255,106}.
{255,737,684}.
{547,182,643}.
{503,904,948}.
{758,312,159}.
{868,831,455}.
{619,536,363}.
{758,235,786}.
{399,581,332}.
{800,265,969}.
{691,249,627}.
{81,353,62}.
{258,62,103}.
{881,309,453}.
{409,904,663}.
{885,650,920}.
{433,824,988}.
{907,842,63}.
{737,303,621}.
{87,807,534}.
{314,516,252}.
{227,227,210}.
{698,156,564}.
{980,127,824}.
{119,56,787}.
{426,269,728}.
{719,293,73}.
{648,884,459}.
{368,287,755}.
{640,205,683}.
{721,40,366}.
{730,291,237}.
{918,217,92}.
{780,350,513}.
{368,391,218}.
{93,932,188}.
{829,568,417}.
{601,863,274}.
{716,392,935}.
{199,953,943}.
{530,964,68}.
{652,920,737}.
{642,1,142}.
{155,942,338}.
{686,711,162}.
{636,840,324}.
{843,709,753}.
{251,617,413}.
{484,745,539}.
{685,593,405}.
{491,791,37}.
{773,263,220}.
{239,219,19}.
{657,895,566}.
{959,966,575}.
{323,894,59}.
{599,789,288}.
{436,149,674}.
{963,352,683}.
{475,149,542}.
{301,450,393}.
{655,751,289}.
{572,592,297}.
{590,305,744}.
{817,751,436}.
{689,520,226}.
{420,703,568}.
{912,828,32}.
{985,382,517}.
{256,45,453}.
{379,708,992}.
{808,388,677}.
{326,819,174}.
{529,576,739}.
{43,882,161}.
{781,964,161}.
{141,508,126}.
{267,701,214}.
{122,753,78}.
{301,717,349}.
{73,840,302}.
{568,902,777}.
{688,257,604}.
{789,16,913}.
{172,988,740}.
{407,383,907}.
{8,416,244}.
{298,3,739}.
{366,784,513}.
{605,778,461}.
{773,540,528}.
{31,701,244}.
{847,294,217}.
{64,598,461}.
{732,90,923}.
{330,162,557}.
{7,245,437}.
{148,588,661}.
{221,217,513}.
{375,456,960}.
{142,188,455}.
{621,709,684}.
{31,599,14}.
{30,225,575}.
{979,606,619}.
{503,984,721}.
{498,576,451}.
{39,948,651}.
{168,944,820}.
{52,976,212}.
{358,9,963}.
{22,47,696}.
{495,476,974}.
{317,624,321}.
{906,13,710}.
{781,605,223}.
{697,608,76}.
{872,436,408}.
{288,544,639}.
{306,891,100}.
{462,694,998}.
{764,207,155}.
{319,100,184}.
{21,697,131}.
{808,425,877}.
{544,321,478}.
{487,282,291}.
{38,499,205}.
{451,992,830}.
{188,736,420}.
{519,74,361}.
{207,744,560}.
{601,648,27}.
{531,373,827}.
{816,64,629}.
{991,979,287}.
{558,729,511}.
{451,781,645}.
{991,727,322}.
{970,669,52}.
{62,288,135}.
{646,640,528}.
{539,86,922}.
{305,527,971}.
{479,986,197}.
{309,501,976}.
{186,849,241}.
{152,840,925}.
{391,227,369}.
{19,429,457}.
{255,477,67}.
{557,280,137}.
{351,64,186}.
{760,345,617}.
{91,854,172}.
{329,525,103}.
{169,689,214}.
{227,817,559}.
{74,416,446}.
{748,830,49}.
{755,325,553}.
{701,391,239}.
{237,959,114}.
{365,155,317}.
{135,778,272}.
{671,647,411}.
{907,188,763}.
{466,241,856}.
{415,78,459}.
{654,216,906}.
{246,190,856}.
{916,158,735}.
{974,175,443}.
{527,618,460}.
{480,986,885}.
{206,327,906}.
{211,125,895}.
{320,895,439}.
{112,133,375}.
{120,234,888}.
{255,221,956}.
{407,949,569}.
{151,398,489}.
{196,144,434}.
{529,504,4}.
{725,972,134}.
{726,991,146}.
{495,605,40}.
{299,23,91}.
{914,212,541}.
{257,104,913}.
{908,852,528}.
{221,342,785}.
{491,678,120}.
{390,142,630}.
{4,221,586}.
{368,900,415}.
{18,741,120}.
{419,659,580}.
{62,917,522}.
{624,647,904}.
{144,274,830}.
{469,554,530}.
{938,666,511}.
{12,528,694}.
{757,355,498}.
{109,683,803}.
{189,77,748}.
{635,698,28}.
{856,64,401}.
{306,224,865}.
{159,228,989}.
{62,664,560}.
{287,825,125}.
{726,106,173}.
{780,689,948}.
{788,479,380}.
{239,182,1000}.
{266,145,840}.
{812,869,726}.
{163,85,454}.
{61,922,384}.
{142,604,847}.
{916,149,669}.
{357,466,487}.
{539,337,947}.
{665,235,887}.
{505,835,277}.
{739,99,360}.
{303,971,695}.
{336,301,661}.
{110,860,608}.
{230,53,412}.
{171,646,112}.
{681,461,714}.
{375,743,424}.
{927,860,377}.
{239,496,21}.
{321,477,534}.
{829,708,534}.
{361,944,517}.
{625,526,92}.
{944,53,177}.
{32,760,928}.
{369,222,89}.
{449,113,276}.
{35,976,872}.
{619,389,861}.
{238,468,576}.
{702,537,74}.
{733,772,573}.
{738,237,396}.
{439,39,308}.
{437,566,188}.
{379,991,197}.
{399,863,744}.
{963,677,704}.
{299,338,95}.
{510,1,580}.
{862,202,324}.
{74,684,956}.
{71,942,368}.
{619,520,121}.
{890,99,476}.
{374,701,452}.
{73,249,888}.
{257,978,660}.
{539,535,806}.
{462,85,612}.
{250,399,309}.
{729,135,110}.
{186,304,805}.
{613,592,327}.
{283,990,410}.
{674,595,231}.
{462,124,903}.
{288,301,976}.
{988,454,134}.
{482,981,595}.
{175,474,458}.
{893,702,130}.
{706,4,578}.
{749,658,252}.
{347,112,261}.
{720,405,274}.
{131,220,698}.
{248,473,248}.
{242,407,195}.
{636,880,464}.
{516,243,962}.
{786,450,561}.
{583,607,283}.
{982,403,614}.
{23,153,811}.
{247,200,429}.
{377,403,756}.
{177,650,444}.
{624,798,286}.
{251,996,688}.
{450,415,282}.
{717,976,342}.
{636,884,776}.
{436,202,524}.
{729,842,590}.
{408,853,316}.
{201,803,397}.
{888,618,145}.
{62,582,707}.
{528,48,971}.
{978,295,733}.
{485,210,679}.
{99,389,472}.
{830,88,183}.
{306,254,926}.
{583,259,833}.
{294,302,396}.
{62,908,146}.
{961,991,48}.
{416,268,966}.
{274,825,336}.
{361,434,456}.
{307,276,486}.
{55,991,90}.
{143,307,267}.
{207,835,853}.
{957,551,105}.
{850,739,377}.
{86,62,344}.
{805,997,57}.
{999,359,926}.
{453,400,223}.
{942,203,836}.
{161,739,995}.
{94,20,632}.
{16,795,44}.
{429,985,802}.
{838,799,813}.
{847,412,142}.
{163,501,273}.
{194,324,391}.
{951,284,142}.
{712,975,602}.
{472,204,587}.
{402,575,960}.
{161,985,429}.
{476,979,804}.
{819,803,87}.
{80,547,965}.
{834,933,424}.
{556,814,302}.
{711,325,275}.
{410,688,26}.
{582,545,783}.
{107,334,371}.
{968,304,373}.
{295,625,940}.
{713,667,958}.
{607,175,172}.
{745,546,339}.
{493,834,780}.
{635,517,556}.
{852,93,410}.
{869,174,388}.
{745,385,135}.
{958,844,400}.
{553,772,633}.
{219,762,39}.
{356,174,24}.
{599,821,315}.
{160,375,895}.
{173,186,224}.
{285,464,211}.
{932,504,693}.
{29,589,489}.
{842,68,963}.
{847,604,382}.
{229,202,492}.
{676,699,493}.
{803,246,893}.
{153,136,153}.
{803,22,800}.
{254,204,50}.
{99,630,448}.
{681,434,369}.
{125,842,36}.
{161,978,175}.
{178,497,337}.
