{1, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.25055754346210724, 0.0], [0.0, 0.0, 0.39283662259455987, 0.0, 0.5718533571842558], [0.6619003593543281, 0.0, 0.0, 0.0, 0.430129317737724], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{31, [42, 11, 38, 35, 74], [[0.0, 0.14656054317845246, 0.0, 0.0, 0.0], [0.915823288952369, 0.0, 0.0, 0.21294723134629068, 0.0], [0.29262530885169813, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11147486502954873, 0.22657547802611422], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{32, [43, 72, 53, 76, 63], [[0.0, 0.38045781145222113, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5484237483506377, 0.0, 0.6900144567735342, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{32, [29, 90, 34, 91, 61], [[0.0, 0.38045781145222113, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5484237483506377, 0.0, 0.6900144567735342, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{32, [62, 43, 7, 63, 61], [[0.0, 0.38045781145222113, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5484237483506377, 0.0, 0.6900144567735342, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{32, [56, 44, 68, 77, 74], [[0.0, 0.38045781145222113, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5484237483506377, 0.0, 0.6900144567735342, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{32, [42, 11, 38, 35, 74], [[0.0, 0.38045781145222113, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5484237483506377, 0.0, 0.6900144567735342, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{33, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.57620175295711, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.53209612679655, 0.0, 0.0, 0.22282199112115753, 0.0], [0.8983046296818679, 0.0, 0.0, 0.1273720497278671, 0.6928914561010243]]}.
{33, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.57620175295711, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.53209612679655, 0.0, 0.0, 0.22282199112115753, 0.0], [0.8983046296818679, 0.0, 0.0, 0.1273720497278671, 0.6928914561010243]]}.
{33, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.57620175295711, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.53209612679655, 0.0, 0.0, 0.22282199112115753, 0.0], [0.8983046296818679, 0.0, 0.0, 0.1273720497278671, 0.6928914561010243]]}.
{33, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.57620175295711, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.53209612679655, 0.0, 0.0, 0.22282199112115753, 0.0], [0.8983046296818679, 0.0, 0.0, 0.1273720497278671, 0.6928914561010243]]}.
{33, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.57620175295711, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.53209612679655, 0.0, 0.0, 0.22282199112115753, 0.0], [0.8983046296818679, 0.0, 0.0, 0.1273720497278671, 0.6928914561010243]]}.
{34, [43, 72, 53, 76, 63], [[0.8746806395607511, 0.0, 0.36015892485297096, 0.0, 0.0], [0.0, 0.0, 0.021727608418091404, 0.0, 0.1169445096661701], [0.0, 0.0, 0.8515242590872021, 0.0, 0.434060337437043], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4862665324778891, 0.0, 0.0, 0.0, 0.0]]}.
{34, [29, 90, 34, 91, 61], [[0.8746806395607511, 0.0, 0.36015892485297096, 0.0, 0.0], [0.0, 0.0, 0.021727608418091404, 0.0, 0.1169445096661701], [0.0, 0.0, 0.8515242590872021, 0.0, 0.434060337437043], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4862665324778891, 0.0, 0.0, 0.0, 0.0]]}.
{34, [62, 43, 7, 63, 61], [[0.8746806395607511, 0.0, 0.36015892485297096, 0.0, 0.0], [0.0, 0.0, 0.021727608418091404, 0.0, 0.1169445096661701], [0.0, 0.0, 0.8515242590872021, 0.0, 0.434060337437043], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4862665324778891, 0.0, 0.0, 0.0, 0.0]]}.
{34, [56, 44, 68, 77, 74], [[0.8746806395607511, 0.0, 0.36015892485297096, 0.0, 0.0], [0.0, 0.0, 0.021727608418091404, 0.0, 0.1169445096661701], [0.0, 0.0, 0.8515242590872021, 0.0, 0.434060337437043], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4862665324778891, 0.0, 0.0, 0.0, 0.0]]}.
{34, [42, 11, 38, 35, 74], [[0.8746806395607511, 0.0, 0.36015892485297096, 0.0, 0.0], [0.0, 0.0, 0.021727608418091404, 0.0, 0.1169445096661701], [0.0, 0.0, 0.8515242590872021, 0.0, 0.434060337437043], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4862665324778891, 0.0, 0.0, 0.0, 0.0]]}.
{35, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8532819442139815], [0.693409741033797, 0.0, 0.9442774405814655, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4923098714083127, 0.0], [0.0, 0.0, 0.0, 0.0, 0.035964118403605694]]}.
{35, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8532819442139815], [0.693409741033797, 0.0, 0.9442774405814655, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4923098714083127, 0.0], [0.0, 0.0, 0.0, 0.0, 0.035964118403605694]]}.
{35, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8532819442139815], [0.693409741033797, 0.0, 0.9442774405814655, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4923098714083127, 0.0], [0.0, 0.0, 0.0, 0.0, 0.035964118403605694]]}.
{35, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8532819442139815], [0.693409741033797, 0.0, 0.9442774405814655, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4923098714083127, 0.0], [0.0, 0.0, 0.0, 0.0, 0.035964118403605694]]}.
{35, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8532819442139815], [0.693409741033797, 0.0, 0.9442774405814655, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4923098714083127, 0.0], [0.0, 0.0, 0.0, 0.0, 0.035964118403605694]]}.
{36, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.37029431378449573, 0.0], [0.0913681518351066, 0.0, 0.0, 0.0, 0.00877217737895275], [0.0, 0.0, 0.8135199459840088, 0.0, 0.09892256893623552], [0.0, 0.5653038895669915, 0.8118415133889967, 0.0, 0.9475183578776182], [0.0, 0.0, 0.9575364183849702, 0.0, 0.0]]}.
{36, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.0, 0.37029431378449573, 0.0], [0.0913681518351066, 0.0, 0.0, 0.0, 0.00877217737895275], [0.0, 0.0, 0.8135199459840088, 0.0, 0.09892256893623552], [0.0, 0.5653038895669915, 0.8118415133889967, 0.0, 0.9475183578776182], [0.0, 0.0, 0.9575364183849702, 0.0, 0.0]]}.
{36, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.0, 0.37029431378449573, 0.0], [0.0913681518351066, 0.0, 0.0, 0.0, 0.00877217737895275], [0.0, 0.0, 0.8135199459840088, 0.0, 0.09892256893623552], [0.0, 0.5653038895669915, 0.8118415133889967, 0.0, 0.9475183578776182], [0.0, 0.0, 0.9575364183849702, 0.0, 0.0]]}.
{36, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.0, 0.37029431378449573, 0.0], [0.0913681518351066, 0.0, 0.0, 0.0, 0.00877217737895275], [0.0, 0.0, 0.8135199459840088, 0.0, 0.09892256893623552], [0.0, 0.5653038895669915, 0.8118415133889967, 0.0, 0.9475183578776182], [0.0, 0.0, 0.9575364183849702, 0.0, 0.0]]}.
{36, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.0, 0.37029431378449573, 0.0], [0.0913681518351066, 0.0, 0.0, 0.0, 0.00877217737895275], [0.0, 0.0, 0.8135199459840088, 0.0, 0.09892256893623552], [0.0, 0.5653038895669915, 0.8118415133889967, 0.0, 0.9475183578776182], [0.0, 0.0, 0.9575364183849702, 0.0, 0.0]]}.
{37, [43, 72, 53, 76, 63], [[0.3042353837721412, 0.9989257972563915, 0.0, 0.9966700796664043, 0.6654423441151197], [0.0, 0.0, 0.0, 0.7756185699932232, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0836389836250887, 0.0]]}.
{37, [29, 90, 34, 91, 61], [[0.3042353837721412, 0.9989257972563915, 0.0, 0.9966700796664043, 0.6654423441151197], [0.0, 0.0, 0.0, 0.7756185699932232, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0836389836250887, 0.0]]}.
{37, [62, 43, 7, 63, 61], [[0.3042353837721412, 0.9989257972563915, 0.0, 0.9966700796664043, 0.6654423441151197], [0.0, 0.0, 0.0, 0.7756185699932232, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0836389836250887, 0.0]]}.
{37, [56, 44, 68, 77, 74], [[0.3042353837721412, 0.9989257972563915, 0.0, 0.9966700796664043, 0.6654423441151197], [0.0, 0.0, 0.0, 0.7756185699932232, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0836389836250887, 0.0]]}.
{37, [42, 11, 38, 35, 74], [[0.3042353837721412, 0.9989257972563915, 0.0, 0.9966700796664043, 0.6654423441151197], [0.0, 0.0, 0.0, 0.7756185699932232, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0836389836250887, 0.0]]}.
{38, [43, 72, 53, 76, 63], [[0.7131144689064396, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6351034713468399], [0.39030202546882997, 0.0, 0.0, 0.0, 0.8019839179806418], [0.0, 0.8794734470571784, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{38, [29, 90, 34, 91, 61], [[0.7131144689064396, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6351034713468399], [0.39030202546882997, 0.0, 0.0, 0.0, 0.8019839179806418], [0.0, 0.8794734470571784, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{38, [62, 43, 7, 63, 61], [[0.7131144689064396, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6351034713468399], [0.39030202546882997, 0.0, 0.0, 0.0, 0.8019839179806418], [0.0, 0.8794734470571784, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{38, [56, 44, 68, 77, 74], [[0.7131144689064396, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6351034713468399], [0.39030202546882997, 0.0, 0.0, 0.0, 0.8019839179806418], [0.0, 0.8794734470571784, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{38, [42, 11, 38, 35, 74], [[0.7131144689064396, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6351034713468399], [0.39030202546882997, 0.0, 0.0, 0.0, 0.8019839179806418], [0.0, 0.8794734470571784, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{39, [43, 72, 53, 76, 63], [[0.7059737000924695, 0.0, 0.0, 0.0, 0.0], [0.9750014612423696, 0.054589273603996014, 0.5570924928625225, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7991894055020408, 0.09143585554315792], [0.0, 0.0, 0.8095902009150878, 0.0, 0.30796529801166705], [0.0, 0.0, 0.28682063062482777, 0.11348683156332251, 0.0]]}.
{39, [29, 90, 34, 91, 61], [[0.7059737000924695, 0.0, 0.0, 0.0, 0.0], [0.9750014612423696, 0.054589273603996014, 0.5570924928625225, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7991894055020408, 0.09143585554315792], [0.0, 0.0, 0.8095902009150878, 0.0, 0.30796529801166705], [0.0, 0.0, 0.28682063062482777, 0.11348683156332251, 0.0]]}.
{39, [62, 43, 7, 63, 61], [[0.7059737000924695, 0.0, 0.0, 0.0, 0.0], [0.9750014612423696, 0.054589273603996014, 0.5570924928625225, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7991894055020408, 0.09143585554315792], [0.0, 0.0, 0.8095902009150878, 0.0, 0.30796529801166705], [0.0, 0.0, 0.28682063062482777, 0.11348683156332251, 0.0]]}.
{39, [56, 44, 68, 77, 74], [[0.7059737000924695, 0.0, 0.0, 0.0, 0.0], [0.9750014612423696, 0.054589273603996014, 0.5570924928625225, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7991894055020408, 0.09143585554315792], [0.0, 0.0, 0.8095902009150878, 0.0, 0.30796529801166705], [0.0, 0.0, 0.28682063062482777, 0.11348683156332251, 0.0]]}.
{39, [42, 11, 38, 35, 74], [[0.7059737000924695, 0.0, 0.0, 0.0, 0.0], [0.9750014612423696, 0.054589273603996014, 0.5570924928625225, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7991894055020408, 0.09143585554315792], [0.0, 0.0, 0.8095902009150878, 0.0, 0.30796529801166705], [0.0, 0.0, 0.28682063062482777, 0.11348683156332251, 0.0]]}.
{40, [43, 72, 53, 76, 63], [[0.0, 0.7556395310297171, 0.4522145405149195, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8262615965405467], [0.0, 0.0, 0.0, 0.5899129514290287, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{40, [29, 90, 34, 91, 61], [[0.0, 0.7556395310297171, 0.4522145405149195, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8262615965405467], [0.0, 0.0, 0.0, 0.5899129514290287, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{40, [62, 43, 7, 63, 61], [[0.0, 0.7556395310297171, 0.4522145405149195, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8262615965405467], [0.0, 0.0, 0.0, 0.5899129514290287, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{40, [56, 44, 68, 77, 74], [[0.0, 0.7556395310297171, 0.4522145405149195, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8262615965405467], [0.0, 0.0, 0.0, 0.5899129514290287, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{40, [42, 11, 38, 35, 74], [[0.0, 0.7556395310297171, 0.4522145405149195, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8262615965405467], [0.0, 0.0, 0.0, 0.5899129514290287, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{41, [43, 72, 53, 76, 63], [[0.09432373549060502, 0.0, 0.3846177577633939, 0.0, 0.023212059786546946], [0.0, 0.9591761238161041, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7945221664709922, 0.0, 0.0], [0.20257456182831546, 0.9504464908912299, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{41, [29, 90, 34, 91, 61], [[0.09432373549060502, 0.0, 0.3846177577633939, 0.0, 0.023212059786546946], [0.0, 0.9591761238161041, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7945221664709922, 0.0, 0.0], [0.20257456182831546, 0.9504464908912299, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{41, [62, 43, 7, 63, 61], [[0.09432373549060502, 0.0, 0.3846177577633939, 0.0, 0.023212059786546946], [0.0, 0.9591761238161041, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7945221664709922, 0.0, 0.0], [0.20257456182831546, 0.9504464908912299, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{41, [56, 44, 68, 77, 74], [[0.09432373549060502, 0.0, 0.3846177577633939, 0.0, 0.023212059786546946], [0.0, 0.9591761238161041, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7945221664709922, 0.0, 0.0], [0.20257456182831546, 0.9504464908912299, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{41, [42, 11, 38, 35, 74], [[0.09432373549060502, 0.0, 0.3846177577633939, 0.0, 0.023212059786546946], [0.0, 0.9591761238161041, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7945221664709922, 0.0, 0.0], [0.20257456182831546, 0.9504464908912299, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{42, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.8403040835604951], [0.0, 0.0, 0.0, 0.0, 0.32997916034263175], [0.79481570079801, 0.0, 0.0, 0.0, 0.5527706449396949], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.79346218054323]]}.
{42, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.0, 0.0, 0.8403040835604951], [0.0, 0.0, 0.0, 0.0, 0.32997916034263175], [0.79481570079801, 0.0, 0.0, 0.0, 0.5527706449396949], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.79346218054323]]}.
{42, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.0, 0.0, 0.8403040835604951], [0.0, 0.0, 0.0, 0.0, 0.32997916034263175], [0.79481570079801, 0.0, 0.0, 0.0, 0.5527706449396949], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.79346218054323]]}.
{42, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.0, 0.0, 0.8403040835604951], [0.0, 0.0, 0.0, 0.0, 0.32997916034263175], [0.79481570079801, 0.0, 0.0, 0.0, 0.5527706449396949], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.79346218054323]]}.
{42, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.0, 0.0, 0.8403040835604951], [0.0, 0.0, 0.0, 0.0, 0.32997916034263175], [0.79481570079801, 0.0, 0.0, 0.0, 0.5527706449396949], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.79346218054323]]}.
{43, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.45396662200014204], [0.0, 0.17695436569241674, 0.0, 0.0, 0.0], [0.0, 0.5456152123714123, 0.0, 0.0, 0.0069890958745437715], [0.0, 0.1814364660607488, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5856533929605785]]}.
{43, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.0, 0.0, 0.45396662200014204], [0.0, 0.17695436569241674, 0.0, 0.0, 0.0], [0.0, 0.5456152123714123, 0.0, 0.0, 0.0069890958745437715], [0.0, 0.1814364660607488, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5856533929605785]]}.
{43, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.0, 0.0, 0.45396662200014204], [0.0, 0.17695436569241674, 0.0, 0.0, 0.0], [0.0, 0.5456152123714123, 0.0, 0.0, 0.0069890958745437715], [0.0, 0.1814364660607488, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5856533929605785]]}.
{43, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.0, 0.0, 0.45396662200014204], [0.0, 0.17695436569241674, 0.0, 0.0, 0.0], [0.0, 0.5456152123714123, 0.0, 0.0, 0.0069890958745437715], [0.0, 0.1814364660607488, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5856533929605785]]}.
{43, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.0, 0.0, 0.45396662200014204], [0.0, 0.17695436569241674, 0.0, 0.0, 0.0], [0.0, 0.5456152123714123, 0.0, 0.0, 0.0069890958745437715], [0.0, 0.1814364660607488, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5856533929605785]]}.
{44, [43, 72, 53, 76, 63], [[0.0842458960160134, 0.0, 0.0, 0.0, 0.27852880595691687], [0.0, 0.7586931785100247, 0.0, 0.0, 0.0], [0.15880642352743835, 0.0, 0.0, 0.0, 0.0], [0.0, 0.930320918122414, 0.0, 0.0, 0.0], [0.0, 0.8510423510465888, 0.0, 0.0, 0.0]]}.
{44, [29, 90, 34, 91, 61], [[0.0842458960160134, 0.0, 0.0, 0.0, 0.27852880595691687], [0.0, 0.7586931785100247, 0.0, 0.0, 0.0], [0.15880642352743835, 0.0, 0.0, 0.0, 0.0], [0.0, 0.930320918122414, 0.0, 0.0, 0.0], [0.0, 0.8510423510465888, 0.0, 0.0, 0.0]]}.
{44, [62, 43, 7, 63, 61], [[0.0842458960160134, 0.0, 0.0, 0.0, 0.27852880595691687], [0.0, 0.7586931785100247, 0.0, 0.0, 0.0], [0.15880642352743835, 0.0, 0.0, 0.0, 0.0], [0.0, 0.930320918122414, 0.0, 0.0, 0.0], [0.0, 0.8510423510465888, 0.0, 0.0, 0.0]]}.
{44, [56, 44, 68, 77, 74], [[0.0842458960160134, 0.0, 0.0, 0.0, 0.27852880595691687], [0.0, 0.7586931785100247, 0.0, 0.0, 0.0], [0.15880642352743835, 0.0, 0.0, 0.0, 0.0], [0.0, 0.930320918122414, 0.0, 0.0, 0.0], [0.0, 0.8510423510465888, 0.0, 0.0, 0.0]]}.
{44, [42, 11, 38, 35, 74], [[0.0842458960160134, 0.0, 0.0, 0.0, 0.27852880595691687], [0.0, 0.7586931785100247, 0.0, 0.0, 0.0], [0.15880642352743835, 0.0, 0.0, 0.0, 0.0], [0.0, 0.930320918122414, 0.0, 0.0, 0.0], [0.0, 0.8510423510465888, 0.0, 0.0, 0.0]]}.
{45, [43, 72, 53, 76, 63], [[0.2980753462798904, 0.0, 0.0, 0.3614540847757757, 0.45100165409788995], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3467647558363077, 0.0, 0.07864901203897612, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{45, [29, 90, 34, 91, 61], [[0.2980753462798904, 0.0, 0.0, 0.3614540847757757, 0.45100165409788995], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3467647558363077, 0.0, 0.07864901203897612, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{45, [62, 43, 7, 63, 61], [[0.2980753462798904, 0.0, 0.0, 0.3614540847757757, 0.45100165409788995], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3467647558363077, 0.0, 0.07864901203897612, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{45, [56, 44, 68, 77, 74], [[0.2980753462798904, 0.0, 0.0, 0.3614540847757757, 0.45100165409788995], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3467647558363077, 0.0, 0.07864901203897612, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{45, [42, 11, 38, 35, 74], [[0.2980753462798904, 0.0, 0.0, 0.3614540847757757, 0.45100165409788995], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3467647558363077, 0.0, 0.07864901203897612, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{46, [43, 72, 53, 76, 63], [[0.5903590068149698, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.06852702395196653, 0.0, 0.8120281936467092, 0.0, 0.0], [0.0, 0.7536050240098565, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08899261245310797, 0.10680900124127224, 0.0]]}.
{46, [29, 90, 34, 91, 61], [[0.5903590068149698, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.06852702395196653, 0.0, 0.8120281936467092, 0.0, 0.0], [0.0, 0.7536050240098565, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08899261245310797, 0.10680900124127224, 0.0]]}.
{46, [62, 43, 7, 63, 61], [[0.5903590068149698, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.06852702395196653, 0.0, 0.8120281936467092, 0.0, 0.0], [0.0, 0.7536050240098565, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08899261245310797, 0.10680900124127224, 0.0]]}.
{46, [56, 44, 68, 77, 74], [[0.5903590068149698, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.06852702395196653, 0.0, 0.8120281936467092, 0.0, 0.0], [0.0, 0.7536050240098565, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08899261245310797, 0.10680900124127224, 0.0]]}.
{46, [42, 11, 38, 35, 74], [[0.5903590068149698, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.06852702395196653, 0.0, 0.8120281936467092, 0.0, 0.0], [0.0, 0.7536050240098565, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08899261245310797, 0.10680900124127224, 0.0]]}.
{47, [43, 72, 53, 76, 63], [[0.0, 0.7714982937762148, 0.0, 0.5424610756414417, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8501888188459563], [0.0, 0.0, 0.4664388425925625, 0.0, 0.0], [0.1345300118324464, 0.0, 0.40857021362209456, 0.0, 0.614130427260997], [0.0, 0.4619066677181197, 0.5521453458140972, 0.304304279763576, 0.0]]}.
